Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.30276565,16.30276565,16.30276565,16.30276565,16.30276565,17.61280932,17.61280932,17.61280932,17.61280932,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,86.89913516,87.00492561,86.79774574,87.05141737,87.35835561,87.36509211,87.05073658,87.57719594,87.34918604,87.38285514,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Regulatory Quality: Estimate,RQ.EST,-2.186969519,-2.358384132,-2.350102186,-2.367291451,-2.384815216,-2.418767452,-2.370465994,-2.342786789,-2.3930161,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,72.58920096,72.79609813,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.23,23.31,23.27,11.98,13.19,11.31,12.7,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Rule of Law: Estimate,RL.EST,-1.619468331,-1.65658474,-1.674803257,-1.723759651,-1.64309454,-1.661251783,-1.608651996,-1.634662986,-1.661086679,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,93.15322876,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Scientific and technical journal articles,IP.JRN.ARTC.SC,17.23,38.91,42.31,56.77,89.9,146.09,176.64,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,-1.798490159,-1.528382167,-0.293266913,-1.692234596,-0.750266559,-1.692701194,1.307234826,0.224538103,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,1.260532077,1.260223444,1.260223444,1.260222022,1.260222022,1.260222022,1.260222022,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Tree Cover Loss (hectares),AG.LND.FRLS.HA,10943,10853,11509,8523,7692,27492,14776,13743,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.913,2.932,2.955,2.875,2.822,2.807,3.116,3.23,3.072,3.007,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,7,..,..,6.6,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Voice and Accountability: Estimate,VA.EST,-2.193339825,-2.20195961,-2.180276394,-2.20318675,-2.21095252,-2.206310749,-2.154896021,-2.06180954,-2.021923304,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.035742727,0.016563527,0.014232565,0.015495546,0.023488847,0.055688576,0.039329068,0.025025834,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0,0,0,0,0,0,0,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,17.94416504,17.81517779,17.44607084,17.19515947,16.94011485,16.77254098,16.60860656,16.42418033,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.05667705,2.003907793,1.859034883,1.850756295,1.746403394,1.667930979,1.765720481,1.855664255,1.641647168,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,2.25,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,9.724750982,..,..,..,12.82878715,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.58871562,11.91468649,12.0162046,12.19149342,12.21645617,11.82528359,10.99002958,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Coastal protection,EN.CLC.CSTP.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Control of Corruption: Estimate,CC.EST,0.512293756,0.340045571,0.420738995,0.445794493,0.573121369,0.705077529,0.698436558,0.733705759,0.748461604,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Cooling Degree Days,EN.CLC.CDDY.XD,1029.23,1035.91,1275.78,1186.42,1296.54,1166.2,1060.86,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.583661658,2.582558395,2.576688402,2.575602,2.573860662,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,42.40967563,43.0762564,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,81.70429565,81.44832917,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,5.83,5.76,5.8,5.62,5.45,5.3,5.27,5.32,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5289.275832,5413.347857,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.205,1.239,1.172,1.052,0.977,0.918,0.837,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.96,99.54,98.5,97.52,100.01,101,99.36,102,101.21,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Forest area (% of land area),AG.LND.FRST.ZS,65.1442061,65.03155626,64.87911457,64.78309917,64.67391304,64.51844262,64.41598361,64.31352459,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,82.3950038,81.02847581,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,31.2,..,31.4,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Government Effectiveness: Estimate,GE.EST,1.035922408,0.977696836,1.021762252,1.028973937,1.135347366,1.33259666,1.370355129,1.367321134,1.349573493,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,14.65295982,14.30253983,14.29845047,14.31293011,13.83082008,12.83170986,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Heat Index 35,EN.CLC.HEAT.XD,0.13,0.21,1.83,2.84,6.35,0.66,0.44,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Heating Degree Days,EN.CLC.HDDY.XD,4681.86,4460.45,4598.49,4862.1,5023.6,4555.9,4652.05,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,11.59,11.61,11.98,12.27,12.43,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,7.5,..,7.5,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.55682649,89.8962558,92.84302568,95.06942188,96.02285958,96.15757918,96.50506052,97.57132662,97.16855413,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,67.92,68.509,68.74,69.183,69.209,69.388,68.465,68.978,70.471,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Land Surface Temperature,EN.LND.LTMP.DC,16.3130279,17.0624601,16.6870558,16.1883905,16.3121051,16.9361756,16.4377285,16.4376283,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,98.80000305,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,12,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.452058529,0.445761505,0.437431808,0.434161616,0.431560616,0.426810674,0.424223103,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.6,3.5,3.4,3.3,3.2,3.1,3,2.9,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,296280,266322,102075,112523,118642,110799,0,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.189098896,0.193473565,0.19547329,0.198220449,0.199782861,0.199202653,0.194782547,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Patent applications, residents",IP.PAT.RESD,164073,167275,163424,159084,162561,171603,180477,186245,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.43333907,98.58375641,98.6926964,98.80168207,98.9107134,99.01979041,99.12891308,99.21021813,99.2801236,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,96.10919383,96.75678088,97.40629704,98.05756174,98.63302604,99.19224118,99.47945398,99.46325555,99.44746016,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,28.1810993,26.97657307,27.80560684,26.88210754,27.43635201,27.44033926,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.108568802,0.156361043,0.153576508,0.38189283,0.638081014,0.546021044,0.608559489,0.629525959,0.56241101,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.53594025,12.95759607,13.36362334,13.87334534,14.45328474,15.0656922,15.82906932,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,520.8524992,523.5255477,525.3700725,526.7348067,528.9690115,530.3772746,531.1090061,530.1729098,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,29.6,29.9,30.3,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.33333333,16.33333333,17,17,17,16.66666667,19,19,18.6440678,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,69.91903927,70.56831368,71.02441003,71.67414455,72.16097323,73.15685607,73.10017212,73.82493047,74.72266029,76.04646724,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Regulatory Quality: Estimate,RQ.EST,1.134037018,1.099334002,1.102617741,1.094277382,1.093749762,1.05925858,1.024950743,1.092285156,1.145222545,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.566868059,1.894666312,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.87,2.74,2.56,2.84,3.18,3.23,3.63,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,4.077859879,3.978199959,3.987040043,4.292059898,4.516329765,4.627029896,4.795710087,4.930119991,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Rule of Law: Estimate,RL.EST,1.006099105,0.902760029,1.127510786,1.130141139,1.199627161,1.156710029,1.147331357,1.096293449,1.159703135,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.45681,100.062088,99.71601105,98.62471008,98.6656723,99.63881683,99.21790314,98.67578125,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996720016,0.995540023,0.994819999,0.995310009,0.995530009,0.996420026,0.996420026,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Scientific and technical journal articles,IP.JRN.ARTC.SC,60042.57,62506.07,62559.51,63701.87,66408.77,68934.36,72490.44,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,-0.396847792,-1.246845545,-0.25799891,-1.724928501,0.284267322,-0.605716559,1.303382874,0.109095079,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5,5,5,5,5,5,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,3.885269528,3.990245738,3.990245738,5.546051951,5.809074998,5.861935131,5.861935131,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Tree Cover Loss (hectares),AG.LND.FRLS.HA,13426,17341,22538,20759,21850,20732,20123,17344,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.08,3.55,3.65,3.65,3.82,3.75,3.93,3.64,2.86,2.661,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Voice and Accountability: Estimate,VA.EST,0.680247545,0.631029963,0.641597271,0.758043826,0.798121333,0.751704931,0.822011471,0.932049394,0.872202396,..,,,,,,,,,,,,,,,
Kuwait,KWT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,12.53550478,8.500977643,7.564400262,7.901319784,10.05628565,8.716417754,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.000497945,0.000649665,0.000530423,0.000580176,0.000265703,0.000366135,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Agricultural land (% of land area),AG.LND.AGRI.ZS,8.535353535,8.383838384,8.417508418,8.496071829,8.417508418,8.417508418,8.417508418,8.417508418,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.450686941,0.537517441,0.518216223,0.525092139,0.447338718,0.384579812,0.457473273,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,8.591866541,..,..,..,7.085531171,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,22.74999043,22.77502,22.57269795,21.91040082,21.46122994,21.13521425,21.16961025,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Coastal protection,EN.CLC.CSTP.ZS,89.33,89.28,88.93,88.99,88.8,88.84,88.95,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Control of Corruption: Estimate,CC.EST,-0.24606809,-0.254954398,-0.297969162,-0.35983929,-0.316699147,-0.159434482,-0.091735229,-0.056274436,0.1270307,..,,,,,,,,,,,,,,,
Kuwait,KWT,Cooling Degree Days,EN.CLC.CDDY.XD,6179.87,6386.63,6282.1,6504.17,6392.28,6235.29,6314.32,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.27030836,2.292406892,2.283073509,2.271536262,2.254308429,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-391.0584858,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,5.68,7.08,7.3,7.18,6.99,7.39,8.47,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,9006.504972,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.156,2.16,2.157,2.161,2.165,2.159,2.14,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.59,94.51,106.9,109.99,114.17,118.25,106.01,111.4,130.87,..,,,,,,,,,,,,,,,
Kuwait,KWT,Forest area (% of land area),AG.LND.FRST.ZS,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,93.68988945,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.500876982,0.593019617,2.925868226,-4.712106209,2.433981269,-0.551959332,-8.855278885,1.146972339,8.860759494,..,,,,,,,,,,,,,,,
Kuwait,KWT,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Government Effectiveness: Estimate,GE.EST,-0.161844447,-0.079239272,-0.203843996,-0.215782925,-0.121309355,-0.017272087,-0.19505249,-0.073153965,0.112373598,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Heat Index 35,EN.CLC.HEAT.XD,73.94,85.27,81.44,90.66,87.87,87.66,77.23,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Heating Degree Days,EN.CLC.HDDY.XD,744.82,756.18,724.11,799,477.42,626.56,638.22,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.04,2.04,2.04,2.04,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Individuals using the Internet (% of population),IT.NET.USER.ZS,78.7,82,85.6,97.99998933,99.59884959,99.54267645,99.10587017,99.7,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,73.147,74.173,74.608,74.633,74.794,74.668,71.285,72.498,73.796,..,,,,,,,,,,,,,,,
Kuwait,KWT,Land Surface Temperature,EN.LND.LTMP.DC,39.2193952,38.3443169,39.5311442,39.530772,38.7801279,39.7204992,40.4375326,40.4061036,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,3297.153846,3399,3575,3850.5,3850.5,3850.5,3850.5,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.445,79.562,79.701,79.781,79.722,79.685,76.92,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,95.68544769,..,96.03594971,96.05647278,..,96.45754242,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,7,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,6.467927012,6.175915467,6.353077149,5.852361359,5.671331259,5.468047601,5.192275413,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.3,9.1,9,8.9,8.8,8.8,8.8,8.7,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Net migration,SM.POP.NETM,-84910,259114,-90785,140685,144967,9088,-254177,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.231102787,0.234924649,0.228884479,0.233603442,0.227692101,0.22597241,0.217170044,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,"Patent applications, residents",IP.PAT.RESD,..,..,13,..,1,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100,100,100,100,100,100,100,100,100,..,,,,,,,,,,,,,,,
Kuwait,KWT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,100,100,100,100,100,100,100,100,100,..,,,,,,,,,,,,,,,
Kuwait,KWT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,57.02947492,66.14461017,61.00890885,63.39850808,61.4947645,60.96648013,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.149006546,-0.219549298,-0.056500711,-0.051229637,0.090533733,0.175113589,0.225190043,0.262982517,0.281217426,..,,,,,,,,,,,,,,,
Kuwait,KWT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.164660176,2.346994929,2.559518884,2.837811154,3.1443518,3.526716751,3.983905769,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Population density (people per sq. km of land area),EN.POP.DNST,211.0877666,219.3458474,227.1652637,231.4760943,242.2662738,249.2199776,244.6938272,238.5024691,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Kuwait,KWT,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,72.6,73,73.4,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
